NZ_JH724079.1	0	1
NZ_JH724079.1	1	1
NZ_JH724079.1	2	1
NZ_JH724079.1	3	1
NZ_JH724079.1	4	1
NZ_JH724079.1	5	1
NZ_JH724079.1	6	1
NZ_JH724079.1	7	1
NZ_JH724079.1	8	1
NZ_JH724079.1	9	1
NZ_JH724079.1	10	1
NZ_JH724079.1	11	1
NZ_JH724079.1	12	1
NZ_JH724079.1	13	2
NZ_JH724079.1	14	2
NZ_JH724079.1	15	2
NZ_JH724079.1	16	2
NZ_JH724079.1	17	2
NZ_JH724079.1	18	2
NZ_JH724079.1	19	2
NZ_JH724079.1	20	2
NZ_JH724079.1	21	2
NZ_JH724079.1	22	2
NZ_JH724079.1	23	2
NZ_JH724079.1	24	2
NZ_JH724079.1	25	2
NZ_JH724079.1	26	4
NZ_JH724079.1	27	4
NZ_JH724079.1	28	4
NZ_JH724079.1	29	4
NZ_JH724079.1	30	4
NZ_JH724079.1	31	4
NZ_JH724079.1	32	4
NZ_JH724079.1	33	4
NZ_JH724079.1	34	4
NZ_JH724079.1	35	4
NZ_JH724079.1	36	4
NZ_JH724079.1	37	4
NZ_JH724079.1	38	4
NZ_JH724079.1	39	5
NZ_JH724079.1	40	5
NZ_JH724079.1	41	5
NZ_JH724079.1	42	5
NZ_JH724079.1	43	5
NZ_JH724079.1	44	6
NZ_JH724079.1	45	6
NZ_JH724079.1	46	6
NZ_JH724079.1	47	6
NZ_JH724079.1	48	6
NZ_JH724079.1	49	6
NZ_JH724079.1	50	6
NZ_JH724079.1	51	6
NZ_JH724079.1	52	6
NZ_JH724079.1	53	7
NZ_JH724079.1	54	7
NZ_JH724079.1	55	7
NZ_JH724079.1	56	7
NZ_JH724079.1	57	7
NZ_JH724079.1	58	8
NZ_JH724079.1	59	8
NZ_JH724079.1	60	8
NZ_JH724079.1	61	8
NZ_JH724079.1	62	8
NZ_JH724079.1	63	9
NZ_JH724079.1	64	9
NZ_JH724079.1	65	9
NZ_JH724079.1	66	9
NZ_JH724079.1	67	9
NZ_JH724079.1	68	9
NZ_JH724079.1	69	9
NZ_JH724079.1	70	9
NZ_JH724079.1	71	9
NZ_JH724079.1	72	9
NZ_JH724079.1	73	9
NZ_JH724079.1	74	9
NZ_JH724079.1	75	10
NZ_JH724079.1	76	10
NZ_JH724079.1	77	10
NZ_JH724079.1	78	10
NZ_JH724079.1	79	10
NZ_JH724079.1	80	10
NZ_JH724079.1	81	10
NZ_JH724079.1	82	10
NZ_JH724079.1	83	9
NZ_JH724079.1	84	9
NZ_JH724079.1	85	9
NZ_JH724079.1	86	9
NZ_JH724079.1	87	9
NZ_JH724079.1	88	9
NZ_JH724079.1	89	9
NZ_JH724079.1	90	9
NZ_JH724079.1	91	9
NZ_JH724079.1	92	9
NZ_JH724079.1	93	9
NZ_JH724079.1	94	9
NZ_JH724079.1	95	9
NZ_JH724079.1	96	7
NZ_JH724079.1	97	7
NZ_JH724079.1	98	7
NZ_JH724079.1	99	7
NZ_JH724079.1	100	7
NZ_JH724079.1	101	7
NZ_JH724079.1	102	7
NZ_JH724079.1	103	7
NZ_JH724079.1	104	7
NZ_JH724079.1	105	7
NZ_JH724079.1	106	7
NZ_JH724079.1	107	7
NZ_JH724079.1	108	7
NZ_JH724079.1	109	6
NZ_JH724079.1	110	6
NZ_JH724079.1	111	7
NZ_JH724079.1	112	7
NZ_JH724079.1	113	7
NZ_JH724079.1	114	6
NZ_JH724079.1	115	6
NZ_JH724079.1	116	6
NZ_JH724079.1	117	6
NZ_JH724079.1	118	6
NZ_JH724079.1	119	6
NZ_JH724079.1	120	6
NZ_JH724079.1	121	6
NZ_JH724079.1	122	6
NZ_JH724079.1	123	5
NZ_JH724079.1	124	5
NZ_JH724079.1	125	5
NZ_JH724079.1	126	5
NZ_JH724079.1	127	6
NZ_JH724079.1	128	5
NZ_JH724079.1	129	5
NZ_JH724079.1	130	5
NZ_JH724079.1	131	5
NZ_JH724079.1	132	5
NZ_JH724079.1	133	4
NZ_JH724079.1	134	4
NZ_JH724079.1	135	4
NZ_JH724079.1	136	6
NZ_JH724079.1	137	6
NZ_JH724079.1	138	6
NZ_JH724079.1	139	5
NZ_JH724079.1	140	5
NZ_JH724079.1	141	5
NZ_JH724079.1	142	6
NZ_JH724079.1	143	6
NZ_JH724079.1	144	6
NZ_JH724079.1	145	7
NZ_JH724079.1	146	7
NZ_JH724079.1	147	8
NZ_JH724079.1	148	8
NZ_JH724079.1	149	8
NZ_JH724079.1	150	8
NZ_JH724079.1	151	8
NZ_JH724079.1	152	8
NZ_JH724079.1	153	9
NZ_JH724079.1	154	9
NZ_JH724079.1	155	9
NZ_JH724079.1	156	9
NZ_JH724079.1	157	10
NZ_JH724079.1	158	10
NZ_JH724079.1	159	10
NZ_JH724079.1	160	10
NZ_JH724079.1	161	10
NZ_JH724079.1	162	10
NZ_JH724079.1	163	11
NZ_JH724079.1	164	11
NZ_JH724079.1	165	11
NZ_JH724079.1	166	11
NZ_JH724079.1	167	11
NZ_JH724079.1	168	11
NZ_JH724079.1	169	11
NZ_JH724079.1	170	11
NZ_JH724079.1	171	11
NZ_JH724079.1	172	11
NZ_JH724079.1	173	11
NZ_JH724079.1	174	11
NZ_JH724079.1	175	11
NZ_JH724079.1	176	11
NZ_JH724079.1	177	11
NZ_JH724079.1	178	12
NZ_JH724079.1	179	12
NZ_JH724079.1	180	12
NZ_JH724079.1	181	11
NZ_JH724079.1	182	12
NZ_JH724079.1	183	12
NZ_JH724079.1	184	12
NZ_JH724079.1	185	13
NZ_JH724079.1	186	13
NZ_JH724079.1	187	13
NZ_JH724079.1	188	14
NZ_JH724079.1	189	15
NZ_JH724079.1	190	15
NZ_JH724079.1	191	15
NZ_JH724079.1	192	15
NZ_JH724079.1	193	15
NZ_JH724079.1	194	16
NZ_JH724079.1	195	16
NZ_JH724079.1	196	16
NZ_JH724079.1	197	15
NZ_JH724079.1	198	17
NZ_JH724079.1	199	17
NZ_JH724079.1	200	17
NZ_JH724079.1	201	17
NZ_JH724079.1	202	17
NZ_JH724079.1	203	17
NZ_JH724079.1	204	17
NZ_JH724079.1	205	17
NZ_JH724079.1	206	15
NZ_JH724079.1	207	15
NZ_JH724079.1	208	15
NZ_JH724079.1	209	15
NZ_JH724079.1	210	16
NZ_JH724079.1	211	16
NZ_JH724079.1	212	15
NZ_JH724079.1	213	15
NZ_JH724079.1	214	15
NZ_JH724079.1	215	13
NZ_JH724079.1	216	13
NZ_JH724079.1	217	12
NZ_JH724079.1	218	12
NZ_JH724079.1	219	12
NZ_JH724079.1	220	12
NZ_JH724079.1	221	12
NZ_JH724079.1	222	12
NZ_JH724079.1	223	11
NZ_JH724079.1	224	11
NZ_JH724079.1	225	11
NZ_JH724079.1	226	12
NZ_JH724079.1	227	12
NZ_JH724079.1	228	12
NZ_JH724079.1	229	12
NZ_JH724079.1	230	12
NZ_JH724079.1	231	13
NZ_JH724079.1	232	13
NZ_JH724079.1	233	12
NZ_JH724079.1	234	12
NZ_JH724079.1	235	12
NZ_JH724079.1	236	12
NZ_JH724079.1	237	12
NZ_JH724079.1	238	12
NZ_JH724079.1	239	12
NZ_JH724079.1	240	12
NZ_JH724079.1	241	12
NZ_JH724079.1	242	12
NZ_JH724079.1	243	13
NZ_JH724079.1	244	13
NZ_JH724079.1	245	13
NZ_JH724079.1	246	13
NZ_JH724079.1	247	13
NZ_JH724079.1	248	13
NZ_JH724079.1	249	13
NZ_JH724079.1	250	14
NZ_JH724079.1	251	14
NZ_JH724079.1	252	13
NZ_JH724079.1	253	14
NZ_JH724079.1	254	14
NZ_JH724079.1	255	13
NZ_JH724079.1	256	13
NZ_JH724079.1	257	13
NZ_JH724079.1	258	12
NZ_JH724079.1	259	11
NZ_JH724079.1	260	11
NZ_JH724079.1	261	11
NZ_JH724079.1	262	11
NZ_JH724079.1	263	11
NZ_JH724079.1	264	10
NZ_JH724079.1	265	10
NZ_JH724079.1	266	10
NZ_JH724079.1	267	10
NZ_JH724079.1	268	8
NZ_JH724079.1	269	8
NZ_JH724079.1	270	8
NZ_JH724079.1	271	8
NZ_JH724079.1	272	12
NZ_JH724079.1	273	12
NZ_JH724079.1	274	13
NZ_JH724079.1	275	14
NZ_JH724079.1	276	15
NZ_JH724079.1	277	15
NZ_JH724079.1	278	15
NZ_JH724079.1	279	15
NZ_JH724079.1	280	14
NZ_JH724079.1	281	15
NZ_JH724079.1	282	16
NZ_JH724079.1	283	16
NZ_JH724079.1	284	18
NZ_JH724079.1	285	19
NZ_JH724079.1	286	19
NZ_JH724079.1	287	19
NZ_JH724079.1	288	19
NZ_JH724079.1	289	21
NZ_JH724079.1	290	21
NZ_JH724079.1	291	23
NZ_JH724079.1	292	24
NZ_JH724079.1	293	25
NZ_JH724079.1	294	26
NZ_JH724079.1	295	27
NZ_JH724079.1	296	27
NZ_JH724079.1	297	27
NZ_JH724079.1	298	28
NZ_JH724079.1	299	28
NZ_JH724079.1	300	29
NZ_JH724079.1	301	29
NZ_JH724079.1	302	30
NZ_JH724079.1	303	30
NZ_JH724079.1	304	31
NZ_JH724079.1	305	31
NZ_JH724079.1	306	32
NZ_JH724079.1	307	32
NZ_JH724079.1	308	33
NZ_JH724079.1	309	33
NZ_JH724079.1	310	33
NZ_JH724079.1	311	33
NZ_JH724079.1	312	33
NZ_JH724079.1	313	32
NZ_JH724079.1	314	32
NZ_JH724079.1	315	32
NZ_JH724079.1	316	32
NZ_JH724079.1	317	33
NZ_JH724079.1	318	32
NZ_JH724079.1	319	31
NZ_JH724079.1	320	30
NZ_JH724079.1	321	30
NZ_JH724079.1	322	30
NZ_JH724079.1	323	29
NZ_JH724079.1	324	29
NZ_JH724079.1	325	29
NZ_JH724079.1	326	29
NZ_JH724079.1	327	29
NZ_JH724079.1	328	29
NZ_JH724079.1	329	29
NZ_JH724079.1	330	29
NZ_JH724079.1	331	31
NZ_JH724079.1	332	31
NZ_JH724079.1	333	31
NZ_JH724079.1	334	31
NZ_JH724079.1	335	31
NZ_JH724079.1	336	31
NZ_JH724079.1	337	30
NZ_JH724079.1	338	30
NZ_JH724079.1	339	30
NZ_JH724079.1	340	30
NZ_JH724079.1	341	30
NZ_JH724079.1	342	28
NZ_JH724079.1	343	28
NZ_JH724079.1	344	28
NZ_JH724079.1	345	27
NZ_JH724079.1	346	27
NZ_JH724079.1	347	27
NZ_JH724079.1	348	27
NZ_JH724079.1	349	27
NZ_JH724079.1	350	27
NZ_JH724079.1	351	26
NZ_JH724079.1	352	25
NZ_JH724079.1	353	27
NZ_JH724079.1	354	25
NZ_JH724079.1	355	24
NZ_JH724079.1	356	25
NZ_JH724079.1	357	25
NZ_JH724079.1	358	25
NZ_JH724079.1	359	23
NZ_JH724079.1	360	24
NZ_JH724079.1	361	22
NZ_JH724079.1	362	22
NZ_JH724079.1	363	21
NZ_JH724079.1	364	20
NZ_JH724079.1	365	19
NZ_JH724079.1	366	18
NZ_JH724079.1	367	17
NZ_JH724079.1	368	16
NZ_JH724079.1	369	15
NZ_JH724079.1	370	17
NZ_JH724079.1	371	19
NZ_JH724079.1	372	18
NZ_JH724079.1	373	18
NZ_JH724079.1	374	17
NZ_JH724079.1	375	17
NZ_JH724079.1	376	17
NZ_JH724079.1	377	17
NZ_JH724079.1	378	16
NZ_JH724079.1	379	16
NZ_JH724079.1	380	16
NZ_JH724079.1	381	16
NZ_JH724079.1	382	16
NZ_JH724079.1	383	16
NZ_JH724079.1	384	16
NZ_JH724079.1	385	16
NZ_JH724079.1	386	16
NZ_JH724079.1	387	16
NZ_JH724079.1	388	16
NZ_JH724079.1	389	16
NZ_JH724079.1	390	18
NZ_JH724079.1	391	18
NZ_JH724079.1	392	18
NZ_JH724079.1	393	18
NZ_JH724079.1	394	18
NZ_JH724079.1	395	18
NZ_JH724079.1	396	18
NZ_JH724079.1	397	18
NZ_JH724079.1	398	19
NZ_JH724079.1	399	21
NZ_JH724079.1	400	21
NZ_JH724079.1	401	20
NZ_JH724079.1	402	21
NZ_JH724079.1	403	21
NZ_JH724079.1	404	21
NZ_JH724079.1	405	21
NZ_JH724079.1	406	22
NZ_JH724079.1	407	22
NZ_JH724079.1	408	22
NZ_JH724079.1	409	22
NZ_JH724079.1	410	22
NZ_JH724079.1	411	22
NZ_JH724079.1	412	22
NZ_JH724079.1	413	23
NZ_JH724079.1	414	23
NZ_JH724079.1	415	23
NZ_JH724079.1	416	22
NZ_JH724079.1	417	23
NZ_JH724079.1	418	23
NZ_JH724079.1	419	23
NZ_JH724079.1	420	24
NZ_JH724079.1	421	24
NZ_JH724079.1	422	27
NZ_JH724079.1	423	26
NZ_JH724079.1	424	26
NZ_JH724079.1	425	26
NZ_JH724079.1	426	25
NZ_JH724079.1	427	25
NZ_JH724079.1	428	27
NZ_JH724079.1	429	27
NZ_JH724079.1	430	26
NZ_JH724079.1	431	26
NZ_JH724079.1	432	25
NZ_JH724079.1	433	25
NZ_JH724079.1	434	25
NZ_JH724079.1	435	26
NZ_JH724079.1	436	26
NZ_JH724079.1	437	27
NZ_JH724079.1	438	27
NZ_JH724079.1	439	27
NZ_JH724079.1	440	25
NZ_JH724079.1	441	23
NZ_JH724079.1	442	23
NZ_JH724079.1	443	23
NZ_JH724079.1	444	23
NZ_JH724079.1	445	22
NZ_JH724079.1	446	22
NZ_JH724079.1	447	22
NZ_JH724079.1	448	22
NZ_JH724079.1	449	22
NZ_JH724079.1	450	22
NZ_JH724079.1	451	23
NZ_JH724079.1	452	22
NZ_JH724079.1	453	22
NZ_JH724079.1	454	22
NZ_JH724079.1	455	22
NZ_JH724079.1	456	23
NZ_JH724079.1	457	22
NZ_JH724079.1	458	22
NZ_JH724079.1	459	22
NZ_JH724079.1	460	20
NZ_JH724079.1	461	20
NZ_JH724079.1	462	21
NZ_JH724079.1	463	21
NZ_JH724079.1	464	21
NZ_JH724079.1	465	22
NZ_JH724079.1	466	22
NZ_JH724079.1	467	21
NZ_JH724079.1	468	20
NZ_JH724079.1	469	19
NZ_JH724079.1	470	19
NZ_JH724079.1	471	18
NZ_JH724079.1	472	17
NZ_JH724079.1	473	17
NZ_JH724079.1	474	17
NZ_JH724079.1	475	17
NZ_JH724079.1	476	16
NZ_JH724079.1	477	16
NZ_JH724079.1	478	16
NZ_JH724079.1	479	16
NZ_JH724079.1	480	16
NZ_JH724079.1	481	17
NZ_JH724079.1	482	17
NZ_JH724079.1	483	16
NZ_JH724079.1	484	16
NZ_JH724079.1	485	16
NZ_JH724079.1	486	16
NZ_JH724079.1	487	15
NZ_JH724079.1	488	16
NZ_JH724079.1	489	16
NZ_JH724079.1	490	15
NZ_JH724079.1	491	15
NZ_JH724079.1	492	12
NZ_JH724079.1	493	11
NZ_JH724079.1	494	11
NZ_JH724079.1	495	11
NZ_JH724079.1	496	11
NZ_JH724079.1	497	12
NZ_JH724079.1	498	10
NZ_JH724079.1	499	6
NZ_JH724079.1	500	6
NZ_JH724079.1	501	6
NZ_JH724079.1	502	6
NZ_JH724079.1	503	6
NZ_JH724079.1	504	6
NZ_JH724079.1	505	6
NZ_JH724079.1	506	6
NZ_JH724079.1	507	6
NZ_JH724079.1	508	6
NZ_JH724079.1	509	6
NZ_JH724079.1	510	5
NZ_JH724079.1	511	5
NZ_JH724079.1	512	6
NZ_JH724079.1	513	6
NZ_JH724079.1	514	7
NZ_JH724079.1	515	7
NZ_JH724079.1	516	7
NZ_JH724079.1	517	7
NZ_JH724079.1	518	7
NZ_JH724079.1	519	7
NZ_JH724079.1	520	7
NZ_JH724079.1	521	6
NZ_JH724079.1	522	8
NZ_JH724079.1	523	8
NZ_JH724079.1	524	8
NZ_JH724079.1	525	8
NZ_JH724079.1	526	8
NZ_JH724079.1	527	8
NZ_JH724079.1	528	8
NZ_JH724079.1	529	8
