NZ_JH724079.1	117412	117912
NZ_JH724079.1	130533	131033
NZ_JH724079.1	491036	491536
NZ_JH724079.1	935817	936317
NZ_JH724079.1	1083887	1084387
NZ_JH724079.1	1208141	1208641
NZ_JH724079.1	1255341	1255841
NZ_JH724079.1	1324954	1325454
NZ_JH724079.1	1366425	1366925
NZ_JH724079.1	1419141	1419641
NZ_JH724079.1	1438936	1439436
NZ_JH724079.1	1485553	1486053
NZ_JH724079.1	1788568	1789068
NZ_JH724079.1	1969285	1969785
NZ_JH724079.1	1996344	1996844
NZ_JH724079.1	2119697	2120197
NZ_JH724079.1	2195030	2195530
NZ_JH724079.1	2294252	2294752
NZ_JH724079.1	2515591	2516091
NZ_JH724079.1	2614934	2615434
NZ_JH724079.1	2693424	2693924
NZ_JH724079.1	2841691	2842191
NZ_JH724079.1	3107435	3107935
NZ_JH724079.1	3427841	3428341
NZ_JH724079.1	3439330	3439830
NZ_JH724079.1	3517283	3517783
NZ_JH724079.1	3527018	3527518
NZ_JH724079.1	3568396	3568896
NZ_JH724079.1	3885703	3886203
NZ_JH724079.1	3919515	3920015
NZ_JH724080.1	93787	94287
NZ_JH724080.1	210263	210763
NZ_JH724080.1	234695	235195
NZ_JH724080.1	295669	296169
NZ_JH724080.1	390678	391178
NZ_JH724081.1	23704	24204
NZ_JH724081.1	209623	210123
NZ_JH724081.1	330261	330761
NZ_JH724081.1	429293	429793
NZ_JH724082.1	26669	27169
NZ_JH724082.1	34639	35139
